3702932590137670777605393666881874659596757261939538173,7975369087948796518399480485196586998,0.016262292861938477
24169834016547392681603133849547020697072462601936487372,1909804460949259745047798935124197888,0.01600193977355957
18200993914702617065308277946439163553486138664994045445,7396391311296621216289090164497664271,0.015998125076293945
21962383583017026125710276315230244422831736680477151115,8177428534544990980536939071344755712,0.016000032424926758
23431408714368272756297254335846211253042533500807126685,9304597618255173094895045315209681406,0.015134334564208984
10905477210305698203146060686425728760307802098366958146,9365724770542679389261310008115856911,0.014990568161010742
20630172907535800505128415305521643565146020873230382997,8589206269979351035253468474250054136,0.01537632942199707
19600265006620290757500793079823488858368310451632183260,8639983118021841697185779301850504184,0.016016483306884766
12720504823800764104411720936000107468906290583479361202,7975368415039392623486195346430453758,0.016527414321899414
12816723904085646890401957340585852421631548257804458564,9969211248440997972253158540136745735,0.015252828598022461
22920313843167975129546376453636876485422857864937403647,7975369324222413517330821753881976822,0.01651167869567871
22448244566440609155779804613847746435825520632996264524,8591857867649358910583704543309400847,0.01599907875061035
11840905057036317472704828210602946882952454397916693986,9304598487435551386048106299602503176,0.015367984771728516
23667389112017721322440254355447854578222217472640889415,2658841362013919084629168217063247623,0.016742706298828125
14104421372170580628615632289232813953570686623846746490,7975369620254965328445703510657734385,0.015171289443969727
23366549022455135240032047193070590082083232348019841592,7975368744600843345312633047058953207,0.016636133193969727
21595409602466175689776767280201864329884980207053595634,9304597450468092216174630578869372664,0.01600170135498047
9062947704485741091198606651502399402723460722161055555,8639982955091131057678547121633330441,0.016004085540771484
23020142058584657014421893740755550317094322429014774636,3323496286503889399017572640878840585,0.015000104904174805
17925446397018806165583077778391089265891808530142939052,1797449205031760992767720741502738952,0.015514612197875977
22889057656120078134272229462264239338485509240124177660,3987683988157474349209047068347146230,0.016011476516723633
3384759645909957394901029657836211274387823302291818719,8639981972611624577082700568162359038,0.016227006912231445
23023658480894461438388603174463197566545752321182376775,7975370193107717029656123253900723713,0.015466451644897461
17716767592480849882749361684764711537106371856816728318,301743863736897159010755930612455158,0.01617121696472168
